Datetime,Open,Max,Min,Close,Volume,PEAKS,EMA_17,EMA_72,UDT_COEF,UDT_STATUS
2020-03-19 10:00:00,27.5000,31.3700,25.0000,29.9400,28180200,-1,41.5538,49.0981,-0.6985,-1
2020-03-20 10:00:00,32.8000,36.0700,30.4500,30.9000,28351800,0,40.3701,48.5995,-0.6902,-1
2020-03-23 10:00:00,32.5000,32.9300,29.5600,30.4400,21456400,0,39.2667,48.1020,-0.6942,-1
2020-03-24 10:00:00,33.7200,37.7900,33.7200,36.4300,20687300,0,38.9515,47.7822,-0.6388,-1
2020-03-25 10:00:00,36.9000,43.3500,36.7200,39.7000,31291700,0,39.0347,47.5607,-0.6054,-1
2020-03-26 10:00:00,40.6400,44.4000,40.2600,41.3000,22885200,1,39.2864,47.3892,0.1993,1
2020-03-27 10:00:00,41.3000,41.3000,38.5600,39.0500,13579200,0,39.2601,47.1607,0.1375,1
2020-03-30 10:00:00,41.0000,42.0200,39.8000,41.9400,18942200,0,39.5579,47.0177,0.2166,1
2020-03-31 10:00:00,42.4800,43.2000,38.8100,39.2000,24288000,0,39.5181,46.8035,0.1417,1
2020-04-01 10:00:00,37.4000,39.1300,36.0700,38.0000,18415300,0,39.3494,46.5623,0.1083,1
2020-04-02 10:00:00,38.2200,38.7000,35.1100,35.7000,20571400,0,38.9439,46.2647,0.0436,1
2020-04-03 10:00:00,35.3400,35.6500,33.3300,35.6000,16317500,0,38.5724,45.9726,0.0408,1
2020-04-06 10:00:00,38.4000,39.3800,37.2200,38.4000,16238100,0,38.5532,45.7651,0.1194,1
2020-04-07 10:00:00,41.4400,42.6000,40.0800,40.1000,19499200,0,38.7251,45.6099,0.1665,1
2020-04-08 10:00:00,40.2700,42.2000,39.4400,42.0900,15821300,0,39.0990,45.5134,0.2207,1
2020-04-13 10:00:00,41.0900,42.1000,40.6700,42.0000,7314200,0,39.4213,45.4172,0.2183,1
2020-04-14 10:00:00,42.0000,43.4000,42.0000,43.0000,10901400,0,39.8189,45.3510,0.2450,1
2020-04-15 10:00:00,42.1000,44.3200,41.5000,43.9900,13326800,-1,40.2824,45.3137,0.4280,1
2020-04-16 10:00:00,44.6500,46.0000,44.2000,45.7800,13846400,0,40.8932,45.3264,0.4604,1
2020-04-17 10:00:00,46.6800,46.8900,43.9000,44.5000,11902200,0,41.2940,45.3038,0.4373,1
2020-04-20 10:00:00,43.7200,48.5500,43.2500,48.4700,19963700,0,42.0913,45.3906,0.5068,1
2020-04-22 10:00:00,49.5000,52.1800,49.1000,50.6500,22371900,0,43.0423,45.5346,0.5423,1
2020-04-23 10:00:00,51.8600,52.5000,48.5800,49.3400,17539600,0,43.7420,45.6389,0.5212,1
2020-04-24 10:00:00,48.3900,49.1500,42.6800,47.9000,26489800,0,44.2040,45.7009,0.4972,1
2020-04-27 10:00:00,49.2300,50.0000,48.0000,49.4200,17502500,0,44.7836,45.8027,0.5225,1
2020-04-28 10:00:00,51.0000,51.8000,50.1500,51.7900,14486800,0,45.5621,45.9668,0.5602,1
2020-04-29 10:00:00,52.6000,52.8900,50.1500,50.8100,16776600,0,46.1452,46.0995,0.5449,1
2020-04-30 10:00:00,49.8600,51.5500,49.1100,49.7200,11691900,0,46.5424,46.1987,0.5274,1
2020-05-04 10:00:00,48.0000,51.6800,47.3100,51.5300,13088100,0,47.0966,46.3447,0.5562,1
2020-05-05 10:00:00,52.1500,52.8000,50.1500,50.9800,12887500,0,47.5281,46.4717,0.5476,1
2020-05-06 10:00:00,52.2200,56.0800,52.0200,55.3900,29841200,0,48.4016,46.7161,0.6133,1
2020-05-07 10:00:00,56.5000,58.2000,53.3900,57.0400,23166800,0,49.3614,46.9989,0.6360,1
2020-05-08 10:00:00,57.9200,57.9200,54.7500,55.6500,13877500,0,50.0602,47.2359,0.6170,1
2020-05-11 10:00:00,55.4400,56.5500,54.5600,55.0000,8451100,0,50.6090,47.4486,0.6078,1
2020-05-12 10:00:00,55.5000,57.0000,54.0600,54.8500,10259800,0,51.0802,47.6514,0.6057,1
2020-05-13 10:00:00,54.8500,55.9400,54.4300,55.3600,12325400,0,51.5558,47.8626,0.6129,1
2020-05-14 10:00:00,54.8000,55.7100,53.8000,55.3200,13387100,0,51.9740,48.0669,0.6123,1
2020-05-15 10:00:00,55.0000,56.2500,54.3000,54.8700,8773600,0,52.2958,48.2533,0.6060,1
2020-05-18 10:00:00,56.4900,56.6900,55.1000,55.8500,10389400,0,52.6907,48.4614,0.6197,1
2020-05-19 10:00:00,55.9400,59.2500,55.7000,58.4700,14923800,0,53.3329,48.7356,0.6548,1
2020-05-20 10:00:00,59.0000,59.5000,56.8800,57.0600,12111200,0,53.7470,48.9637,0.6362,1
2020-05-21 10:00:00,57.6000,59.1000,57.0800,58.3200,10626400,0,54.2551,49.2200,0.6528,1
2020-05-22 10:00:00,57.8900,59.3000,57.1500,58.2100,11111800,0,54.6945,49.4663,0.6514,1
2020-05-25 10:00:00,59.2000,61.0000,58.8800,60.6500,10932700,0,55.3562,49.7727,0.6819,1
2020-05-26 10:00:00,63.2000,68.1300,63.1500,64.9900,25598600,1,56.4267,50.1897,0.7328,1
2020-05-27 10:00:00,66.8600,67.7700,64.7500,67.5800,14189900,0,57.6659,50.6661,0.7526,1
2020-05-28 10:00:00,67.2500,67.5400,64.5000,65.3700,13656600,0,58.5219,51.0689,0.7358,1
2020-05-29 10:00:00,65.3000,65.6900,64.0000,64.8300,16845800,0,59.2228,51.4460,0.7315,1
2020-06-01 10:00:00,64.0000,64.6600,62.7500,63.9000,8825800,0,59.7425,51.7872,0.7241,1
2020-06-02 10:00:00,64.6100,64.9800,61.4100,61.8800,18677800,0,59.9800,52.0637,0.7073,1
2020-06-03 10:00:00,62.8800,63.4800,60.1800,61.9300,19666300,0,60.1967,52.3340,0.7077,1
2020-06-04 10:00:00,61.9300,62.1500,60.0100,60.5000,12876800,0,60.2304,52.5577,0.6953,1
2020-06-05 10:00:00,62.0000,62.0900,58.5200,59.2500,19427400,0,60.1214,52.7411,0.6842,1
2020-06-08 10:00:00,60.0100,63.2800,59.3000,62.5900,20720300,0,60.3957,53.0109,0.7133,1
2020-06-09 10:00:00,61.1800,63.6900,60.9000,62.2000,11476100,0,60.5962,53.2627,0.7100,1
2020-06-10 10:00:00,63.0000,65.0600,61.1400,64.0500,19867500,0,60.9800,53.5582,0.7253,1
2020-06-12 10:00:00,62.8200,65.0000,62.5100,63.7700,17166100,0,61.2900,53.8380,0.7230,1
2020-06-15 10:00:00,62.8400,65.9600,62.2200,65.8100,14722200,-1,61.7922,54.1660,0.3086,1
2020-06-16 10:00:00,66.6000,67.4700,64.6000,65.8000,15613500,0,62.2375,54.4847,0.3085,1
2020-06-17 10:00:00,66.4100,68.6600,65.9300,67.6000,19341900,0,62.8333,54.8440,0.3322,1
2020-06-18 10:00:00,67.1800,70.9200,65.9200,69.9700,19522200,0,63.6263,55.2585,0.3628,1
2020-06-19 10:00:00,70.9800,71.7400,70.4200,71.1000,20071500,0,64.4567,55.6925,0.3771,1
2020-06-22 10:00:00,71.6200,72.3400,70.1900,71.0000,9359400,0,65.1837,56.1119,0.3758,1
2020-06-23 10:00:00,71.5600,72.0900,70.2000,70.5000,7408700,0,65.7744,56.5060,0.3695,1
2020-06-24 10:00:00,70.2000,71.5800,68.2000,69.6900,10694600,0,66.2095,56.8673,0.3592,1
2020-06-25 10:00:00,69.6900,70.7000,68.7400,69.4700,7928200,0,66.5718,57.2125,0.3564,1
2020-06-26 10:00:00,69.4900,70.9100,68.6500,69.3000,8242900,0,66.8749,57.5437,0.3542,1
2020-06-29 10:00:00,70.1700,70.7000,68.3500,70.7000,8285600,0,67.2999,57.9041,0.3720,1
2020-06-30 10:00:00,69.8300,72.9000,69.6400,71.4800,12884800,0,67.7644,58.2761,0.3818,1
2020-07-01 10:00:00,71.9800,72.5000,70.9000,72.1000,8864300,0,68.2461,58.6548,0.3896,1
2020-07-02 10:00:00,72.7500,73.2500,69.8400,69.9900,10931400,0,68.4399,58.9654,0.3630,1
2020-07-03 10:00:00,69.9900,72.0500,69.3000,72.0000,7093400,0,68.8354,59.3225,0.3883,1
2020-07-06 10:00:00,72.8100,73.1800,71.6000,72.0400,8159000,0,69.1915,59.6709,0.3888,1
2020-07-07 10:00:00,71.9000,74.8000,71.0700,74.7900,12432500,0,69.8136,60.0851,0.4226,1
2020-07-08 10:00:00,75.2500,76.9900,74.8200,76.9900,11683800,0,70.6109,60.5483,0.4487,1
2020-07-09 10:00:00,77.0000,79.5800,76.2400,79.2500,11636600,0,71.5708,61.0607,0.4748,1
2020-07-10 10:00:00,79.2900,81.0000,78.9500,80.1500,12989400,0,72.5241,61.5837,0.4850,1
2020-07-13 10:00:00,80.6100,82.2000,80.2100,80.6500,11178500,0,73.4270,62.1060,0.4906,1
2020-07-14 10:00:00,80.7500,82.3500,79.4400,80.5500,14203400,0,74.2184,62.6113,0.4895,1
2020-07-15 10:00:00,81.3000,81.9000,80.8700,81.3900,12774200,0,75.0153,63.1258,0.4988,1
2020-07-16 10:00:00,81.1000,81.8000,79.1400,80.2100,11218800,0,75.5924,63.5939,0.4856,1
2020-07-17 10:00:00,80.5000,82.2200,80.4800,82.1100,11010500,0,76.3166,64.1012,0.5067,1
2020-07-20 10:00:00,82.1100,87.1600,82.1100,87.1600,10866100,0,77.5214,64.7329,0.5597,1
2020-07-21 10:00:00,88.7100,89.5000,83.7200,84.2800,15297500,1,78.2724,65.2685,0.5112,1
2020-07-22 10:00:00,84.0000,86.0600,82.1600,84.6300,10813000,0,78.9788,65.7989,0.5141,1
2020-07-23 10:00:00,85.0800,85.4000,78.5000,80.7500,12729900,0,79.1756,66.2085,0.4810,1
2020-07-24 10:00:00,79.8800,79.9000,77.2100,79.4700,13622700,-1,79.2083,66.5719,0.0582,1
2020-07-27 10:00:00,80.6500,81.9500,78.5000,79.2500,10205600,0,79.2129,66.9192,0.0558,1
2020-07-28 10:00:00,79.3200,81.1000,78.5200,80.2000,7496900,0,79.3226,67.2831,0.0663,1
2020-07-29 10:00:00,80.9700,81.4200,79.5200,80.1200,6349300,0,79.4112,67.6348,0.0655,1
2020-07-30 10:00:00,79.2000,83.8500,79.0700,83.8500,11514600,0,79.9044,68.0790,0.1068,1
2020-07-31 10:00:00,84.2000,84.7500,80.0000,81.0000,11386000,0,80.0261,68.4330,0.0752,1
2020-08-03 10:00:00,81.2100,82.8000,79.7600,82.1000,9478900,0,80.2566,68.8074,0.0875,1
2020-08-04 10:00:00,81.4500,83.2000,80.8200,82.4000,7880200,0,80.4947,69.1798,0.0908,1
2020-08-05 10:00:00,83.3000,84.4300,82.9000,82.9800,7571000,0,80.7709,69.5579,0.0972,1
2020-08-06 10:00:00,84.0000,86.1900,83.5000,85.9800,11013700,0,81.3497,70.0079,0.1303,1
2020-08-07 10:00:00,85.2000,87.5000,84.3400,85.4800,11619700,0,81.8086,70.4317,0.1248,1
2020-08-10 10:00:00,86.1800,86.3000,81.1200,81.7800,15318700,0,81.8054,70.7427,0.0839,1
2020-08-11 10:00:00,82.7000,82.9900,80.2300,80.6900,10667200,0,81.6815,71.0152,0.0718,1
2020-08-12 10:00:00,81.3100,82.1300,79.2000,79.8500,11036100,0,81.4780,71.2572,0.0625,1
2020-08-13 10:00:00,80.6000,84.0000,79.4600,80.6000,15823700,0,81.3804,71.5132,0.0708,1
2020-08-14 10:00:00,80.6100,82.4300,80.2000,81.9900,10659700,0,81.4482,71.8002,0.0862,1
2020-08-17 10:00:00,82.5000,83.4700,79.3900,82.4800,14659000,0,81.5628,72.0928,0.0917,1
2020-08-18 10:00:00,85.5000,89.8000,84.0100,89.4900,31981500,0,82.4436,72.5695,0.1686,1
2020-08-19 10:00:00,89.0100,90.2300,88.2200,89.6100,13681200,0,83.2399,73.0363,0.1699,1
2020-08-20 10:00:00,88.1600,88.2700,86.1500,87.0200,13690000,0,83.6599,73.4194,0.1417,1
2020-08-21 10:00:00,86.9600,88.7000,86.4000,86.9900,8255100,0,84.0299,73.7912,0.1414,1
2020-08-24 10:00:00,88.1800,89.0800,86.6100,87.3000,7841100,0,84.3932,74.1613,0.1448,1
2020-08-25 10:00:00,87.9000,88.7100,87.4100,88.0000,7400100,0,84.7940,74.5405,0.1524,1
2020-08-26 10:00:00,88.1100,91.5000,87.9600,90.1500,17314800,0,85.3891,74.9681,0.1758,1
2020-08-27 10:00:00,90.4200,92.2500,90.4200,92.2200,12703500,0,86.1481,75.4408,0.1981,1
2020-08-28 10:00:00,92.5000,94.9900,91.9000,94.9700,9882900,0,87.1283,75.9758,0.2274,1
2020-08-31 10:00:00,94.5100,94.5200,92.3600,93.3500,11201600,0,87.8196,76.4518,0.2102,1
2020-09-01 10:00:00,94.2000,96.2500,93.6700,95.4700,8806700,0,88.6696,76.9729,0.2327,1
2020-09-02 10:00:00,95.9000,96.4200,93.0000,93.8500,10201700,1,89.2452,77.4353,0.2258,1
2020-09-03 10:00:00,93.8100,94.3000,87.2000,88.3000,21273300,0,89.1402,77.7329,0.1770,1
2020-09-04 10:00:00,89.4500,90.4400,83.4700,88.5400,22566900,-1,89.0735,78.0290,-0.0244,-1
2020-09-08 10:00:00,87.0500,89.5100,85.5000,87.3900,11322600,0,88.8865,78.2855,-0.0363,-1
2020-09-09 10:00:00,89.0300,91.4300,89.0300,91.3700,11400700,0,89.1624,78.6440,0.0050,0
2020-09-10 10:00:00,91.3800,93.6900,87.0000,88.5900,16442400,0,89.0988,78.9165,-0.0239,-1
2020-09-11 10:00:00,89.3600,90.4000,87.1200,87.4400,12034400,0,88.9145,79.1500,-0.0358,-1
2020-09-14 10:00:00,89.2000,91.8700,89.0000,90.2600,12465200,0,89.0640,79.4544,-0.0066,0
2020-09-15 10:00:00,91.4100,92.4400,89.0800,89.7100,11389300,0,89.1358,79.7353,-0.0123,-1
2020-09-16 10:00:00,89.8200,90.9000,88.6300,89.2500,9242900,0,89.1485,79.9960,-0.0170,-1
2020-09-17 10:00:00,88.5900,89.3000,86.6600,87.1200,12385300,0,88.9231,80.1912,-0.0391,-1
2020-09-18 10:00:00,87.6000,89.5500,86.0400,87.0000,15117100,0,88.7094,80.3777,-0.0403,-1
2020-09-21 10:00:00,85.2300,89.1500,84.3300,88.8000,15240100,0,88.7195,80.6085,-0.0217,-1
2020-09-22 10:00:00,89.6000,90.1800,87.5000,89.3500,13186200,0,88.7895,80.8480,-0.0160,-1
2020-09-23 10:00:00,89.4900,89.9700,86.2100,86.3100,10834800,0,88.5140,80.9976,-0.0475,-1
2020-09-24 10:00:00,86.9000,89.7900,85.7000,89.3800,12092300,0,88.6102,81.2273,-0.0157,-1
2020-09-25 10:00:00,88.4100,91.1000,87.5000,90.6300,10777500,0,88.8347,81.4849,-0.0027,0
2020-09-28 10:00:00,91.6000,92.2800,87.0200,87.5400,15763400,1,88.6908,81.6508,-0.0085,0
2020-09-29 10:00:00,87.5400,88.8500,86.5600,87.6000,9575900,0,88.5696,81.8138,-0.0080,0
2020-09-30 10:00:00,88.1100,89.9000,87.2400,89.6500,11738800,0,88.6897,82.0285,0.0094,0
