ticker,day,success_oper_flag,timeout_flag,end_of_interval_flag,best_risk,best_risk_days,min_risk,min_risk_days,max_risk,max_risk_days
ABEV3,2016-09-06,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-08,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-09,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-12,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-13,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-14,1,0,0,0.0082,2,0.0055,2,0.0105,13
ABEV3,2016-09-15,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-16,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-19,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-21,1,0,0,0.008,6,0.008,6,0.009,8
ABEV3,2016-09-22,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-23,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-26,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-27,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-28,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-29,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-09-30,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-03,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-04,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-05,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-06,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-07,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-10,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-11,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-13,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-14,1,0,0,0.0085,2,0.0037,2,0.0105,6
ABEV3,2016-10-17,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-18,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-19,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-20,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-21,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-24,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-25,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-26,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-27,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-10-28,1,0,0,0.0068,2,0.0044,2,0.0068,2
ABEV3,2016-10-31,0,0,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-01,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-03,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-04,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-07,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-08,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-09,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-10,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-11,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-14,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-16,1,0,0,0.0111,2,0.0041,2,0.0111,2
ABEV3,2016-11-17,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-18,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-21,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-22,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-23,1,0,0,0.0094,2,0.0076,2,0.0117,6
ABEV3,2016-11-24,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-25,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-28,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-29,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-11-30,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-01,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-02,1,0,0,0.0466,58,0.0364,56,0.0466,58
ABEV3,2016-12-05,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-06,1,0,0,0.0104,2,0.0051,2,0.0518,56
ABEV3,2016-12-07,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-08,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-09,1,0,0,0.0482,53,0.0322,47,0.0482,53
ABEV3,2016-12-12,1,0,0,0.0279,27,0.0245,27,0.0512,52
ABEV3,2016-12-13,1,0,0,0.0115,4,0.0088,4,0.0571,51
ABEV3,2016-12-14,1,0,0,0.0308,25,0.0167,21,0.0543,50
ABEV3,2016-12-15,1,0,0,0.0127,2,0.0044,2,0.0586,49
ABEV3,2016-12-16,1,0,0,0.0282,23,0.0238,23,0.0515,48
ABEV3,2016-12-19,1,0,0,0.0466,47,0.0364,45,0.0473,90
ABEV3,2016-12-20,1,0,0,0.0292,21,0.021,19,0.0533,89
ABEV3,2016-12-21,1,0,0,0.0289,20,0.0217,18,0.0656,90
ABEV3,2016-12-22,1,0,0,0.0271,19,0.0266,19,0.0636,89
ABEV3,2016-12-23,1,0,0,0.0091,2,0.0022,2,0.0718,88
ABEV3,2016-12-26,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-27,1,0,0,0.0096,4,0.0079,4,0.0644,90
ABEV3,2016-12-28,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2016-12-29,1,0,0,0.0079,2,0.0072,2,0.0736,90
ABEV3,2017-01-02,1,0,0,0.0069,2,0.0043,2,0.0734,90
ABEV3,2017-01-03,1,0,0,0.0052,3,0.0042,3,0.0696,90
ABEV3,2017-01-04,1,0,0,0.0402,36,0.0294,30,0.0668,90
ABEV3,2017-01-05,1,0,0,0.0433,35,0.0212,28,0.0702,89
ABEV3,2017-01-06,1,0,0,0.0418,34,0.0253,28,0.0685,88
ABEV3,2017-01-09,1,0,0,0.0217,8,0.0177,8,0.0716,87
ABEV3,2017-01-10,1,0,0,0.0412,32,0.0267,26,0.0679,86
ABEV3,2017-01-11,1,0,0,0.0223,6,0.0163,6,0.0722,85
ABEV3,2017-01-12,1,0,0,0.0103,2,0.0042,2,0.0679,84
ABEV3,2017-01-13,1,0,0,0.0307,29,0.0191,23,0.0567,83
ABEV3,2017-01-16,1,0,0,0.0297,28,0.0198,22,0.0556,82
ABEV3,2017-01-17,1,0,0,0.011,2,0.0103,2,0.0594,81
ABEV3,2017-01-18,1,0,0,0.028,26,0.021,25,0.0538,80
ABEV3,2017-01-19,1,0,0,0.027,25,0.0237,25,0.0527,79
ABEV3,2017-01-20,1,0,0,0.0476,78,0.0394,74,0.0476,78
ABEV3,2017-01-23,1,0,0,0.0263,23,0.0256,23,0.052,77
ABEV3,2017-01-24,1,0,0,0.0496,74,0.031,67,0.0509,76
ABEV3,2017-01-26,1,0,0,0.0478,73,0.0355,66,0.0491,75
ABEV3,2017-01-27,1,0,0,0.0491,72,0.0323,65,0.0504,74
ABEV3,2017-01-30,1,0,0,0.0263,19,0.0256,19,0.052,73
ABEV3,2017-01-31,1,0,0,0.0098,2,0.0014,2,0.0588,72
ABEV3,2017-02-01,1,0,0,0.0498,69,0.0303,62,0.0512,71
ABEV3,2017-02-02,1,0,0,0.0263,16,0.0256,16,0.052,70
ABEV3,2017-02-03,1,0,0,0.0198,9,0.0163,9,0.0556,69
ABEV3,2017-02-06,1,0,0,0.0473,66,0.0368,64,0.0486,68
ABEV3,2017-02-07,1,0,0,0.0193,7,0.0177,7,0.0551,67
ABEV3,2017-02-08,1,0,0,0.0207,6,0.0137,6,0.0567,66
ABEV3,2017-02-09,1,0,0,0.0214,5,0.0116,5,0.0575,65
ABEV3,2017-02-10,1,0,0,0.0236,4,0.0055,2,0.0599,64
ABEV3,2017-02-13,1,0,0,0.0169,3,0.0088,3,0.0525,63
ABEV3,2017-02-14,1,0,0,0.0155,2,0.0027,2,0.0509,62
ABEV3,2017-02-15,1,0,0,0.0106,2,0.0027,2,0.0461,61
ABEV3,2017-02-16,1,0,0,0.0132,6,0.0059,5,0.0132,6
ABEV3,2017-02-17,1,0,0,0.0119,5,0.0097,5,0.0119,5
ABEV3,2017-02-20,1,0,0,0.0114,4,0.011,4,0.0114,4
ABEV3,2017-02-21,1,0,0,0.0086,2,0.0045,2,0.0123,3
ABEV3,2017-02-22,1,0,0,0.0088,2,0.0006,2,0.0088,2
ABEV3,2017-02-23,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-02-24,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-03-01,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-03-02,1,0,0,0.0491,50,0.0323,43,0.0504,52
ABEV3,2017-03-03,1,0,0,0.0498,49,0.0303,42,0.0512,51
ABEV3,2017-03-06,1,0,0,0.0483,48,0.0342,41,0.0496,50
ABEV3,2017-03-07,1,0,0,0.0503,46,0.0264,38,0.0527,49
ABEV3,2017-03-08,1,0,0,0.0108,2,0.0048,2,0.0613,48
ABEV3,2017-03-09,1,0,0,0.0073,2,0.002,2,0.0551,47
ABEV3,2017-03-10,1,0,0,0.0197,16,0.0194,16,0.0494,46
ABEV3,2017-03-13,1,0,0,0.0197,15,0.0194,15,0.0494,45
ABEV3,2017-03-14,1,0,0,0.0197,13,0.0168,12,0.0504,44
ABEV3,2017-03-15,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-03-16,1,0,0,0.0197,11,0.0121,9,0.0504,42
ABEV3,2017-03-17,1,0,0,0.019,10,0.0141,9,0.0496,41
ABEV3,2017-03-20,1,0,0,0.0188,9,0.0134,8,0.0494,40
ABEV3,2017-03-21,1,0,0,0.0394,36,0.0322,35,0.0418,39
ABEV3,2017-03-22,1,0,0,0.0183,7,0.0141,6,0.0489,38
ABEV3,2017-03-23,1,0,0,0.0086,2,0.0034,2,0.053,37
ABEV3,2017-03-24,1,0,0,0.0076,2,0.0007,2,0.0476,36
ABEV3,2017-03-27,1,0,0,0.0124,3,0.0013,2,0.0456,35
ABEV3,2017-03-28,1,0,0,0.0081,2,0.0033,2,0.0408,34
ABEV3,2017-03-29,1,0,0,0.0071,2,0.0039,2,0.0367,33
ABEV3,2017-03-30,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-03-31,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-04-03,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-04-04,1,0,0,0.0342,28,0.0342,28,0.0368,90
ABEV3,2017-04-05,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-04-06,1,0,0,0.0358,24,0.0267,23,0.0412,90
ABEV3,2017-04-07,1,0,0,0.0342,24,0.0336,24,0.0385,89
ABEV3,2017-04-10,0,1,0,0.0,0,0.0,0,0.0,0
ABEV3,2017-04-11,1,0,0,0.0342,22,0.0336,22,0.0385,87
ABEV3,2017-04-12,1,0,0,0.0092,3,0.0086,3,0.047,90
ABEV3,2017-04-13,1,0,0,0.0108,2,0.004,2,0.0488,89
ABEV3,2017-04-17,1,0,0,0.0081,2,0.0046,2,0.0438,88
ABEV3,2017-04-18,1,0,0,0.0226,11,0.0052,5,0.0394,87
ABEV3,2017-04-19,1,0,0,0.0196,10,0.0134,10,0.0363,86
ABEV3,2017-04-20,1,0,0,0.0075,3,0.0039,3,0.0399,85
ABEV3,2017-04-24,1,0,0,0.0199,8,0.0109,8,0.0372,90
ABEV3,2017-04-25,1,0,0,0.0224,7,0.0032,2,0.0398,89
ABEV3,2017-04-26,1,0,0,0.0169,6,0.0159,6,0.0294,15
ABEV3,2017-04-27,1,0,0,0.0185,5,0.0115,5,0.0357,87
ABEV3,2017-04-28,1,0,0,0.019,4,0.0045,2,0.0362,86
ABEV3,2017-05-02,1,0,0,0.0156,3,0.0057,3,0.0281,12
ABEV3,2017-05-03,1,0,0,0.0219,8,0.0125,7,0.0242,11
ABEV3,2017-05-04,1,0,0,0.0077,2,0.0069,2,0.0238,10
ABEV3,2017-05-05,1,0,0,0.0149,6,0.0092,5,0.0172,9
ABEV3,2017-05-08,1,0,0,0.0169,5,0.0037,2,0.0191,8
ABEV3,2017-05-09,1,0,0,0.0113,3,0.0074,3,0.0172,7
ABEV3,2017-05-10,1,0,0,0.0102,2,0.0031,2,0.0161,6
ABEV3,2017-05-11,1,0,0,0.0111,2,0.0018,2,0.0134,5
ABEV3,2017-05-12,1,0,0,0.0048,2,0.0048,2,0.0059,4
