Datetime,Open,Max,Min,Close,Volume,PEAKS,EMA_17,EMA_72,UDT_COEF,UDT_STATUS
2020-03-04 10:00:00,103.9900,103.9900,101.1000,103.1000,8278180,0,106.6716,111.0364,-0.0586,-1
2020-03-05 10:00:00,102.0000,102.1000,96.7700,98.7900,10121370,0,105.7959,110.7009,-0.0866,-1
2020-03-06 10:00:00,94.8200,95.8400,93.3200,94.4000,25135520,0,104.5297,110.2543,-0.1151,-1
2020-03-09 10:00:00,88.3500,88.3500,82.7000,82.7000,28308860,0,102.1042,109.4993,-0.1899,-1
2020-03-10 10:00:00,86.6200,88.8100,83.9300,88.6300,21817040,0,100.6070,108.9276,-0.1522,-1
2020-03-11 10:00:00,85.9900,87.1000,77.4000,82.0600,18887850,0,98.5463,108.1915,-0.1939,-1
2020-03-12 10:00:00,70.5900,72.6400,66.3000,70.1000,22828630,0,95.3856,107.1479,-0.2680,-1
2020-03-13 10:00:00,79.9700,79.9700,70.0000,79.4900,34260940,0,93.6194,106.3901,-0.2100,-1
2020-03-16 10:00:00,69.0100,73.7000,68.3400,68.4000,31237580,0,90.8172,105.3493,-0.2783,-1
2020-03-17 10:00:00,71.0000,74.5000,68.1100,71.0000,25633030,0,88.6153,104.4082,-0.2625,-1
2020-03-18 10:00:00,66.8000,68.0000,60.8800,65.0100,37160660,0,85.9925,103.3288,-0.2986,-1
2020-03-19 10:00:00,62.9000,67.5400,59.1000,65.0000,28398250,-1,83.6600,102.2787,-0.6297,-1
2020-03-20 10:00:00,68.5700,69.7500,63.5700,64.7700,28912530,0,81.5611,101.2511,-0.6309,-1
2020-03-23 10:00:00,65.3500,66.3000,59.9100,61.1400,25349860,0,79.2921,100.1521,-0.6500,-1
2020-03-24 10:00:00,61.1400,68.9800,61.1400,67.4000,17055640,0,77.9708,99.2548,-0.6166,-1
2020-03-25 10:00:00,67.8900,73.9800,66.0900,71.7300,25551220,0,77.2773,98.5007,-0.5921,-1
2020-03-26 10:00:00,71.7600,75.9600,71.7600,74.5700,27524870,1,76.9765,97.8451,-0.1370,-1
2020-03-27 10:00:00,74.5700,74.5700,70.2200,70.2200,12703320,0,76.2258,97.0882,-0.1877,-1
2020-03-30 10:00:00,71.0200,72.4800,70.5400,71.9700,8998140,0,75.7529,96.4001,-0.1674,-1
2020-03-31 10:00:00,71.5100,72.7600,69.3500,69.3500,14177130,0,75.0415,95.6590,-0.1977,-1
2020-04-01 10:00:00,67.7700,68.9800,67.0100,68.1800,14579010,0,74.2791,94.9061,-0.2111,-1
2020-04-02 10:00:00,69.3300,71.3000,68.4800,69.6300,11802130,0,73.7625,94.2136,-0.1945,-1
2020-04-03 10:00:00,69.8700,69.8700,65.3000,66.9000,16705690,0,73.0000,93.4653,-0.2257,-1
2020-04-06 10:00:00,70.7900,72.5500,70.0100,71.5700,13820590,0,72.8411,92.8654,-0.1721,-1
2020-04-07 10:00:00,76.4700,77.0000,73.5100,73.5100,14098660,0,72.9155,92.3351,-0.1495,-1
2020-04-08 10:00:00,73.7100,76.2300,73.3200,75.7300,11585850,0,73.2282,91.8802,-0.1234,-1
2020-04-13 10:00:00,74.5200,75.9600,73.5500,75.9600,11228770,0,73.5317,91.4440,-0.1207,-1
2020-04-14 10:00:00,77.4500,78.7400,76.8500,76.8500,10335180,0,73.9004,91.0442,-0.1102,-1
2020-04-15 10:00:00,75.2000,77.0900,74.7000,76.0500,11064590,0,74.1393,90.6334,-0.1196,-1
2020-04-16 10:00:00,76.9400,77.2300,74.6000,74.9300,10873970,0,74.2271,90.2032,-0.1328,-1
2020-04-17 10:00:00,76.4600,76.9300,74.8500,76.0000,6960830,0,74.4241,89.8140,-0.1202,-1
2020-04-20 10:00:00,74.1600,77.2400,74.1200,75.6600,9121170,0,74.5614,89.4263,-0.1242,-1
2020-04-22 10:00:00,76.0000,78.2500,75.9900,77.7000,11438450,0,74.9102,89.1050,-0.1001,-1
2020-04-23 10:00:00,77.7000,78.7300,75.6500,76.6500,12990450,0,75.1035,88.7638,-0.1125,-1
2020-04-24 10:00:00,75.4000,75.5000,69.1000,72.4100,45799510,-1,74.8042,88.3157,0.0728,1
2020-04-27 10:00:00,74.2800,75.8000,73.5000,75.2900,30097830,0,74.8582,87.9588,0.1104,1
2020-04-28 10:00:00,77.7100,78.4900,77.1300,78.3000,12579600,0,75.2406,87.6942,0.1493,1
2020-04-29 10:00:00,79.6900,80.5500,79.0400,80.1800,12813290,0,75.7894,87.4884,0.1734,1
2020-04-30 10:00:00,78.5800,79.0500,77.2100,77.2100,12515780,0,75.9473,87.2068,0.1353,1
2020-05-04 10:00:00,75.1700,76.3000,74.7700,76.1000,10111650,0,75.9642,86.9025,0.1209,1
2020-05-05 10:00:00,77.0000,78.1400,76.2000,76.5400,11234200,0,76.0282,86.6186,0.1266,1
2020-05-06 10:00:00,76.8200,77.0600,75.1500,76.2000,6296410,0,76.0473,86.3331,0.1222,1
2020-05-07 10:00:00,76.2000,77.2100,75.1700,75.4000,12412820,0,75.9754,86.0336,0.1118,1
2020-05-08 10:00:00,76.9400,77.5800,76.5000,77.4300,10911150,0,76.1370,85.7979,0.1381,1
2020-05-11 10:00:00,76.7000,77.7900,76.0300,76.1400,13427870,0,76.1373,85.5333,0.1214,1
2020-05-12 10:00:00,76.7800,77.3800,75.0000,75.0000,14461750,0,76.0110,85.2447,0.1066,1
2020-05-13 10:00:00,75.6900,76.1300,74.3000,75.1500,15018840,0,75.9153,84.9681,0.1086,1
2020-05-14 10:00:00,75.1500,76.2500,72.8500,76.2500,17683140,0,75.9525,84.7293,0.1228,1
2020-05-15 10:00:00,76.2500,76.6600,74.4800,74.5600,13096490,0,75.7978,84.4507,0.1009,1
2020-05-18 10:00:00,77.2400,78.4900,76.9100,78.0300,14219290,0,76.0458,84.2747,0.1458,1
2020-05-19 10:00:00,78.3400,79.1800,77.6200,77.6500,14897670,0,76.2240,84.0932,0.1409,1
2020-05-20 10:00:00,78.3100,79.2700,77.8500,78.4500,13551440,0,76.4714,83.9386,0.1513,1
2020-05-21 10:00:00,78.5900,80.3000,78.4600,79.9700,12578810,0,76.8601,83.8299,0.1707,1
2020-05-22 10:00:00,78.9800,79.9400,78.6100,79.9400,13108470,0,77.2023,83.7233,0.1704,1
2020-05-25 10:00:00,81.7000,82.7300,81.6300,82.6000,13440220,0,77.8021,83.6926,0.2042,1
2020-05-26 10:00:00,83.9800,84.1400,82.1900,82.4500,14439140,0,78.3185,83.6585,0.2023,1
2020-05-27 10:00:00,83.4400,85.0000,82.7100,84.6800,9844800,0,79.0253,83.6865,0.2302,1
2020-05-28 10:00:00,84.2300,84.8600,83.4700,83.6500,12827420,0,79.5392,83.6855,0.2174,1
2020-05-29 10:00:00,83.6500,84.1800,82.1500,84.1500,12938580,0,80.0515,83.6982,0.2236,1
2020-06-01 10:00:00,83.6000,85.7400,83.4800,85.3300,7400780,0,80.6380,83.7429,0.2383,1
2020-06-02 10:00:00,86.0000,87.7800,85.9900,87.7800,10277710,0,81.4316,83.8535,0.2685,1
2020-06-03 10:00:00,89.2000,90.2800,88.8700,89.3700,13179190,0,82.3136,84.0047,0.2878,1
2020-06-04 10:00:00,89.0700,90.7000,88.8500,90.3100,11939330,0,83.2021,84.1774,0.2991,1
2020-06-05 10:00:00,93.0700,93.7600,91.0500,91.0500,15475370,0,84.0741,84.3657,0.3080,1
2020-06-08 10:00:00,92.4700,94.1200,92.1000,93.9500,12583430,0,85.1714,84.6283,0.3421,1
2020-06-09 10:00:00,92.3900,93.7600,91.9300,92.9500,14753040,0,86.0357,84.8563,0.3304,1
2020-06-10 10:00:00,93.9500,94.1200,91.0500,91.1700,16060780,1,86.6062,85.0293,0.4341,1
2020-06-12 10:00:00,88.5200,89.9000,87.3700,89.2500,15668630,0,86.8999,85.1449,0.4180,1
2020-06-15 10:00:00,87.2500,89.7400,86.7100,89.0700,18428930,0,87.1410,85.2524,0.4165,1
2020-06-16 10:00:00,91.4000,91.6900,89.3700,90.0000,12224860,0,87.4587,85.3825,0.4243,1
2020-06-17 10:00:00,90.5400,93.0000,90.0000,91.9500,10722010,0,87.9577,85.5624,0.4405,1
2020-06-18 10:00:00,91.2400,93.5800,91.1500,92.6300,9706410,0,88.4769,85.7561,0.4461,1
2020-06-19 10:00:00,93.8000,94.0000,92.2900,92.6400,12880500,0,88.9395,85.9447,0.4462,1
2020-06-22 10:00:00,93.2200,93.3000,91.3300,91.7500,8415280,0,89.2517,86.1037,0.4389,1
2020-06-23 10:00:00,93.1000,93.8100,92.1400,92.2600,8226990,0,89.5860,86.2724,0.4431,1
2020-06-24 10:00:00,92.0500,92.3700,89.7600,90.7700,9841040,-1,89.7175,86.3956,0.1740,1
2020-06-25 10:00:00,90.7900,92.7500,90.6100,92.3900,8739510,0,90.0145,86.5598,0.1907,1
2020-06-26 10:00:00,91.8700,92.4400,90.0200,90.2200,7314530,0,90.0373,86.6601,0.1684,1
2020-06-29 10:00:00,90.2200,92.3000,90.2200,92.3000,8913140,0,90.2887,86.8146,0.1898,1
2020-06-30 10:00:00,91.7800,92.7400,91.2600,91.6200,8812100,0,90.4366,86.9463,0.1828,1
2020-07-01 10:00:00,91.8800,93.3500,91.8800,92.6800,7982380,0,90.6859,87.1034,0.1936,1
2020-07-02 10:00:00,93.8000,94.4200,92.5000,92.5000,7040720,0,90.8875,87.2512,0.1918,1
2020-07-03 10:00:00,92.4400,93.2100,92.2900,93.1900,6147190,0,91.1433,87.4139,0.1988,1
2020-07-06 10:00:00,94.7700,95.6200,94.5100,95.3100,7592660,0,91.6063,87.6303,0.2204,1
2020-07-07 10:00:00,94.9100,95.3000,93.6500,94.1000,8578060,0,91.8834,87.8075,0.2081,1
2020-07-08 10:00:00,94.9400,96.3000,94.8100,96.1000,7350220,0,92.3519,88.0347,0.2284,1
2020-07-09 10:00:00,96.1000,96.4600,95.1800,95.4100,8092520,0,92.6917,88.2368,0.2214,1
2020-07-10 10:00:00,95.4500,96.4200,95.0000,96.3400,8967590,0,93.0970,88.4588,0.2308,1
2020-07-13 10:00:00,96.8900,97.1500,95.0500,95.0500,7746240,0,93.3140,88.6394,0.2178,1
2020-07-14 10:00:00,95.1000,96.8700,94.6200,96.6000,9503620,0,93.6791,88.8575,0.2334,1
2020-07-15 10:00:00,97.7000,98.3400,96.9300,98.0300,13982380,0,94.1626,89.1088,0.2477,1
2020-07-16 10:00:00,97.5500,97.8000,96.4600,96.8200,6059150,0,94.4578,89.3200,0.2356,1
2020-07-17 10:00:00,96.8200,99.2500,96.8200,99.1300,5621400,0,94.9770,89.5888,0.2586,1
2020-07-20 10:00:00,99.1200,100.6000,98.8800,100.5000,8563550,0,95.5906,89.8877,0.2722,1
2020-07-21 10:00:00,101.2300,101.3600,99.8500,100.2900,5261760,0,96.1128,90.1727,0.2701,1
2020-07-22 10:00:00,100.5700,101.1500,99.3900,100.3800,6522500,0,96.5869,90.4524,0.2710,1
2020-07-23 10:00:00,100.3800,101.0600,98.2700,98.4000,7849280,0,96.7884,90.6701,0.2514,1
2020-07-24 10:00:00,98.3000,98.9300,97.0900,98.5900,9457090,0,96.9886,90.8871,0.2533,1
2020-07-27 10:00:00,98.5900,100.7300,98.5900,100.4600,7766510,0,97.3743,91.1494,0.2718,1
2020-07-28 10:00:00,100.2500,100.8000,99.6100,100.0500,5983840,0,97.6716,91.3932,0.2677,1
2020-07-29 10:00:00,100.9300,101.7700,100.8600,101.4800,6381640,1,98.0947,91.6696,0.1719,1
2020-07-30 10:00:00,100.7500,101.7500,99.9900,101.3100,7330120,0,98.4520,91.9337,0.1706,1
2020-07-31 10:00:00,101.4000,101.4400,98.8000,99.2900,11113060,0,98.5451,92.1352,0.1551,1
2020-08-03 10:00:00,99.9600,100.0400,98.5000,99.2000,8093630,0,98.6179,92.3288,0.1544,1
2020-08-04 10:00:00,97.9100,98.9700,96.2500,97.6000,10175240,0,98.5048,92.4732,0.1421,1
2020-08-05 10:00:00,99.0300,99.9000,98.1100,98.9900,8144790,0,98.5587,92.6518,0.1528,1
2020-08-06 10:00:00,99.1800,100.7000,98.9600,100.1700,7225950,0,98.7377,92.8577,0.1619,1
2020-08-07 10:00:00,98.9000,100.3900,98.1100,98.8300,9230240,0,98.7480,93.0214,0.1516,1
2020-08-10 10:00:00,99.0900,100.0000,97.4800,99.5400,8459720,0,98.8360,93.2000,0.1570,1
2020-08-11 10:00:00,100.2600,100.5500,98.2000,98.2000,8779110,0,98.7653,93.3369,0.1467,1
2020-08-12 10:00:00,98.9100,99.2400,96.9000,98.3300,13054420,0,98.7169,93.4737,0.1477,1
2020-08-13 10:00:00,98.8700,99.4000,96.3900,96.5100,12985940,0,98.4717,93.5569,0.1336,1
2020-08-14 10:00:00,96.9500,97.9400,96.6400,97.4700,9080890,0,98.3604,93.6641,0.1411,1
2020-08-17 10:00:00,97.2900,97.9300,94.8200,95.8300,14191370,-1,98.0793,93.7235,-0.0185,-1
2020-08-18 10:00:00,97.5100,98.5000,97.3400,98.2500,8976350,0,98.0982,93.8475,0.0053,0
2020-08-19 10:00:00,98.2500,98.4600,96.9100,97.0000,11201600,0,97.9762,93.9339,-0.0070,0
2020-08-20 10:00:00,95.2400,98.0100,95.0800,97.6700,14779210,0,97.9422,94.0362,-0.0004,0
2020-08-21 10:00:00,97.3200,97.8000,96.6000,97.6000,9064520,0,97.9042,94.1339,-0.0011,0
2020-08-24 10:00:00,98.4800,98.6600,97.7600,98.5000,8361170,0,97.9704,94.2535,0.0077,0
2020-08-25 10:00:00,98.8200,99.0600,97.8100,98.3500,5286150,0,98.0126,94.3657,0.0063,0
2020-08-26 10:00:00,98.3500,98.7300,95.6200,96.6300,11923160,0,97.8589,94.4277,-0.0106,-1
2020-08-27 10:00:00,97.0700,97.8200,96.0900,96.8700,9553910,0,97.7491,94.4947,-0.0083,0
2020-08-28 10:00:00,96.8700,98.5600,96.8700,98.3000,8002350,0,97.8103,94.5989,0.0058,0
2020-08-31 10:00:00,97.6100,97.6900,95.7000,95.7000,9479360,0,97.5758,94.6291,-0.0198,-1
2020-09-01 10:00:00,96.5800,98.4500,96.5500,98.3500,9669030,0,97.6618,94.7310,0.0063,0
2020-09-02 10:00:00,98.5900,98.9800,97.0400,98.1500,8523050,0,97.7161,94.8247,0.0043,0
2020-09-03 10:00:00,97.8900,99.3900,96.0000,96.9600,13314580,1,97.6321,94.8832,-0.0074,0
2020-09-04 10:00:00,97.5800,97.9700,95.2300,97.4200,11241980,0,97.6085,94.9527,-0.0040,0
2020-09-08 10:00:00,96.0900,96.9900,95.6000,96.8000,10374380,0,97.5187,95.0033,-0.0086,0
2020-09-09 10:00:00,96.8000,97.8700,96.7000,97.5000,11216100,0,97.5166,95.0717,-0.0034,0
2020-09-10 10:00:00,97.4900,97.7300,94.8000,95.0400,12624570,0,97.2414,95.0708,-0.0217,-1
2020-09-11 10:00:00,95.0400,95.7500,94.0500,94.4800,9574960,0,96.9346,95.0546,-0.0259,-1
2020-09-14 10:00:00,94.4800,96.7500,94.4800,96.5100,8622650,0,96.8874,95.0945,-0.0108,-1
2020-09-15 10:00:00,96.5100,97.1300,95.9000,96.4600,12170660,0,96.8399,95.1319,-0.0112,-1
2020-09-16 10:00:00,96.4600,96.8900,95.8500,95.9100,6607160,0,96.7366,95.1532,-0.0153,-1
2020-09-17 10:00:00,95.2000,96.5500,94.8100,96.3700,7710040,0,96.6959,95.1866,-0.0118,-1
2020-09-18 10:00:00,95.8500,96.3400,94.3000,94.6400,7507100,0,96.4674,95.1716,-0.0247,-1
2020-09-21 10:00:00,93.3900,93.6500,92.2400,93.4000,15532600,0,96.1266,95.1231,-0.0340,-1
2020-09-22 10:00:00,93.1700,94.0500,92.7900,93.6700,8027080,0,95.8537,95.0833,-0.0320,-1
2020-09-23 10:00:00,93.8400,93.8400,92.1500,92.1700,9591530,0,95.4444,95.0034,-0.0431,-1
2020-09-24 10:00:00,92.2600,94.3600,92.1700,93.3000,10387420,0,95.2061,94.9568,-0.0347,-1
2020-09-25 10:00:00,92.8400,93.5000,92.0000,93.5000,6925840,0,95.0165,94.9169,-0.0332,-1
2020-09-28 10:00:00,94.2500,94.7000,90.8200,91.2000,11498378,0,94.5925,94.8150,-0.0503,-1
2020-09-29 10:00:00,91.0400,91.9700,89.9000,89.9200,12294594,-1,94.0733,94.6809,-0.1312,-1
2020-09-30 10:00:00,90.5500,91.8300,90.5500,91.0500,11678923,0,93.7374,94.5814,-0.1200,-1
